ph	eClip	exon	RBP	gene_name	delta.psi.c	id	energy	spread	icSHAPE_delta_reactivity	evo_qvalue	n.ph.in.cluster
chr4_83289006_83295030_-	chr4_83295015_83295064_-	chr4_83292681_83292737_-	DDX3X	HNRNPD	0.15	651260	-19.1	6024		0.515274575634967	61
chr4_83289123_83294997_-	chr4_83294980_83295015_-	chr4_83292681_83292737_-	DDX3X	HNRNPD	0.15	651264	-18.7	5874		0.460290842776992	59
chr4_83289130_83295108_-	chr4_83295081_83295138_-	chr4_83292681_83292737_-	NCBP2	HNRNPD	0.15	651266	-18.1	5978		1	60
chr4_83289131_83294855_-	chr4_83294845_83294886_-	chr4_83292681_83292737_-	DDX3X	HNRNPD	0.15	651267	-20.2	5724		1	50
chr4_83289131_83294919_-	chr4_83294908_83294958_-	chr4_83292681_83292737_-	DDX3X	HNRNPD	0.15	651268	-21.7	5788		1	54
chr4_83289131_83294919_-	chr4_83294898_83294967_-	chr4_83292681_83292737_-	EIF3D	HNRNPD	0.18	651268	-21.7	5788		1	54
chr4_83289193_83294937_-	chr4_83294908_83294958_-	chr4_83292681_83292737_-	DDX3X	HNRNPD	0.15	651272	-16.2	5744		0.455655073134123	52
chr4_83289193_83294937_-	chr4_83294898_83294967_-	chr4_83292681_83292737_-	EIF3D	HNRNPD	0.18	651272	-16.2	5744		0.455655073134123	52
chr4_83291996_83295000_-	chr4_83294980_83295015_-	chr4_83292681_83292737_-	DDX3X	HNRNPD	0.15	651275	-18.2	3004		1	53
chr4_83292093_83295022_-	chr4_83294980_83295015_-	chr4_83292681_83292737_-	DDX3X	HNRNPD	0.15	651279	-18.6	2929		0.477290624684513	53
chr4_83292093_83295022_-	chr4_83295015_83295064_-	chr4_83292681_83292737_-	DDX3X	HNRNPD	0.15	651279	-18.6	2929		0.477290624684513	53
chr4_83344448_83346821_-	chr4_83346764_83346816_-	chr4_83346716_83346820_-	U2AF2	HNRNPDL	0.47	651313	-16.8	2373		1	36
chr4_83344448_83346821_-	chr4_83346816_83346836_-	chr4_83346716_83346820_-	U2AF2	HNRNPDL	0.47	651313	-16.8	2373		1	36
chr4_83345866_83346950_-	chr4_83345839_83345877_-	chr4_83346716_83346820_-	DDX6	HNRNPDL	0.22	651322	-17.6	1084		1	37
chr4_83345866_83346950_-	chr4_83346922_83346949_-	chr4_83346716_83346820_-	U2AF2	HNRNPDL	0.47	651322	-17.6	1084		1	37
chr4_83345871_83350992_-	chr4_83345839_83345877_-	chr4_83346716_83346820_-	DDX6	HNRNPDL	0.22	651323	-15.2	5121		1	46
chr4_83346406_83346959_-	chr4_83346411_83346429_-	chr4_83346716_83346820_-	U2AF2	HNRNPDL	0.47	651336	-15.9	553		1	36
chr4_83346406_83346959_-	chr4_83346922_83346949_-	chr4_83346716_83346820_-	U2AF2	HNRNPDL	0.47	651336	-15.9	553		1	36
chr4_83346406_83346959_-	chr4_83346949_83346962_-	chr4_83346716_83346820_-	U2AF2	HNRNPDL	0.47	651336	-15.9	553		1	36
chr4_103748390_103749071_-	chr4_103748375_103748466_-	chr4_103748584_103748969_-	CSTF2T	UBE2D3	-0.33	654219	-22	681		0.278146165424097	103
chr4_103748390_103749071_-	chr4_103748392_103748464_-	chr4_103748584_103748969_-	FAM120A	UBE2D3	0.22	654219	-22	681		0.278146165424097	103
chr4_103748596_103754453_-	chr4_103748582_103748601_-	chr4_103748749_103749105_-	DDX3X	UBE2D3	0.4	654226	-19.9	5857		0.472189191199887	94
chr4_103748596_103754453_-	chr4_103748601_103748605_-	chr4_103748749_103749105_-	DDX3X	UBE2D3	0.4	654226	-19.9	5857		0.472189191199887	94
chr4_103748596_103754453_-	chr4_103748605_103748676_-	chr4_103748749_103749105_-	DDX3X	UBE2D3	0.4	654226	-19.9	5857		0.472189191199887	94
chr4_103748596_103754453_-	chr4_103748582_103748601_-	chr4_103749101_103749167_-	DDX3X	UBE2D3	0.39	654226	-19.9	5857		0.472189191199887	94
chr4_103748596_103754453_-	chr4_103748601_103748605_-	chr4_103749101_103749167_-	DDX3X	UBE2D3	0.39	654226	-19.9	5857		0.472189191199887	94
chr4_103748596_103754453_-	chr4_103748605_103748676_-	chr4_103749101_103749167_-	DDX3X	UBE2D3	0.39	654226	-19.9	5857		0.472189191199887	94
chr4_103748596_103754453_-	chr4_103748582_103748601_-	chr4_103749101_103749186_-	DDX3X	UBE2D3	0.39	654226	-19.9	5857		0.472189191199887	94
chr4_103748596_103754453_-	chr4_103748601_103748605_-	chr4_103749101_103749186_-	DDX3X	UBE2D3	0.39	654226	-19.9	5857		0.472189191199887	94
chr4_103748596_103754453_-	chr4_103748605_103748676_-	chr4_103749101_103749186_-	DDX3X	UBE2D3	0.39	654226	-19.9	5857		0.472189191199887	94
chr4_103748596_103754453_-	chr4_103748582_103748601_-	chr4_103749101_103749188_-	DDX3X	UBE2D3	0.39	654226	-19.9	5857		0.472189191199887	94
chr4_103748596_103754453_-	chr4_103748601_103748605_-	chr4_103749101_103749188_-	DDX3X	UBE2D3	0.39	654226	-19.9	5857		0.472189191199887	94
chr4_103748596_103754453_-	chr4_103748605_103748676_-	chr4_103749101_103749188_-	DDX3X	UBE2D3	0.39	654226	-19.9	5857		0.472189191199887	94
chr4_103748596_103754453_-	chr4_103748582_103748601_-	chr4_103749101_103749221_-	DDX3X	UBE2D3	0.39	654226	-19.9	5857		0.472189191199887	94
chr4_103748596_103754453_-	chr4_103748601_103748605_-	chr4_103749101_103749221_-	DDX3X	UBE2D3	0.39	654226	-19.9	5857		0.472189191199887	94
chr4_103748596_103754453_-	chr4_103748605_103748676_-	chr4_103749101_103749221_-	DDX3X	UBE2D3	0.39	654226	-19.9	5857		0.472189191199887	94
chr4_103748596_103754453_-	chr4_103748582_103748601_-	chr4_103749101_103749316_-	DDX3X	UBE2D3	0.39	654226	-19.9	5857		0.472189191199887	94
chr4_103748596_103754453_-	chr4_103748601_103748605_-	chr4_103749101_103749316_-	DDX3X	UBE2D3	0.39	654226	-19.9	5857		0.472189191199887	94
chr4_103748596_103754453_-	chr4_103748605_103748676_-	chr4_103749101_103749316_-	DDX3X	UBE2D3	0.39	654226	-19.9	5857		0.472189191199887	94
chr1_1326893_1328186_-	chr1_1326868_1326948_-	chr1_1327668_1328183_-	U2AF1	CCNL2	-0.6	66	-24.7	1293		1	25
chr1_1326893_1328186_-	chr1_1326868_1326948_-	chr1_1328059_1328096_-	U2AF1	CCNL2	-0.57	66	-24.7	1293		1	25
chr1_1326893_1328186_-	chr1_1326868_1326948_-	chr1_1328059_1328183_-	U2AF1	CCNL2	-0.58	66	-24.7	1293		1	25
chr1_1326893_1328186_-	chr1_1326868_1326948_-	chr1_1328170_1328183_-	U2AF1	CCNL2	-0.6	66	-24.7	1293		1	25
chr5_65447630_65455044_+	chr5_65454999_65455052_+	chr5_65451893_65454760_+	SF3B4	SREK1	0.43	675696	-17.6	7414		0.728891531898779	38
chr5_65447630_65455044_+	chr5_65454999_65455052_+	chr5_65454637_65454760_+	SF3B4	SREK1	0.37	675696	-17.6	7414		0.728891531898779	38
chr5_65451853_65460504_+	chr5_65451857_65451941_+	chr5_65451893_65454760_+	U2AF2	SREK1	0.44	675707	-18.1	8651		1	41
chr5_65451853_65460504_+	chr5_65451857_65451941_+	chr5_65454637_65454760_+	U2AF2	SREK1	0.41	675707	-18.1	8651		1	41
chr5_65451905_65461386_+	chr5_65451857_65451941_+	chr5_65454637_65454760_+	U2AF2	SREK1	0.41	675710	-15.1	9481		1	40
chr5_65451933_65460551_+	chr5_65451857_65451941_+	chr5_65454637_65454760_+	U2AF2	SREK1	0.41	675711	-16.6	8618		0.26775303023506	40
chr5_65451987_65460606_+	chr5_65460566_65460626_+	chr5_65454637_65454760_+	SF3B4	SREK1	0.37	675713	-15	8619		1	39
chr5_65452761_65460614_+	chr5_65460566_65460626_+	chr5_65454637_65454760_+	SF3B4	SREK1	0.37	675724	-15.5	7853		1	32
chr5_65454600_65458536_+	chr5_65454604_65454632_+	chr5_65454637_65454760_+	U2AF2	SREK1	0.41	675727	-16.8	3936		1	27
chr5_65454603_65454896_+	chr5_65454604_65454632_+	chr5_65454637_65454760_+	U2AF2	SREK1	0.41	675728	-22.3	293		1	24
chr5_65454606_65463195_+	chr5_65454604_65454632_+	chr5_65454637_65454760_+	U2AF2	SREK1	0.41	675729	-15.1	8589		1	31
chr5_73925154_73935167_-	chr5_73935147_73935170_-	chr5_73933319_73933443_-	HNRNPM	ENC1	0.26	677624	-15.3	10013		0.639473393644131	42
chr5_73925812_73935570_-	chr5_73935554_73935590_-	chr5_73933319_73933443_-	HNRNPM	ENC1	0.26	677632	-17.2	9758		1	35
chr1_148334149_148342473_-	chr1_148342468_148342485_-	chr1_148335535_148335740_-	BUD13	NBPF20	-0.64	68184	-15.7	8324		1	52
chr1_148334149_148342473_-	chr1_148342468_148342485_-	chr1_148334195_148334246_-	BUD13	NBPF20	-0.3	68184	-15.7	8324		1	52
chr1_148334259_148342010_-	chr1_148341970_148342010_-	chr1_148335535_148335740_-	BUD13	NBPF20	-0.64	68189	-17.8	7751		1	51
chr1_148335516_148342009_-	chr1_148341970_148342010_-	chr1_148335535_148335740_-	BUD13	NBPF20	-0.64	68200	-17.4	6493		1	49
chr1_151297149_151299799_-	chr1_151299783_151299881_-	chr1_151298648_151298724_-	DDX3X	PI4KB	-0.41	69834	-21.6	2650		0.516323414462316	13
chr1_151297149_151299799_-	chr1_151299783_151299881_-	chr1_151298648_151298849_-	DDX3X	PI4KB	-0.41	69834	-21.6	2650		0.516323414462316	13
chr1_151298512_151299790_-	chr1_151299783_151299881_-	chr1_151298648_151298724_-	DDX3X	PI4KB	-0.41	69837	-18.1	1278		1	12
chr1_151298512_151299790_-	chr1_151299783_151299881_-	chr1_151298648_151298849_-	DDX3X	PI4KB	-0.41	69837	-18.1	1278		1	12
chr5_138642444_138650372_+	chr5_138650362_138650406_+	chr5_138642930_138644016_+	U2AF2	MATR3	-0.4	699843	-15.5	7928		0.416309901032134	81
chr5_138642444_138650372_+	chr5_138650362_138650406_+	chr5_138643784_138644016_+	U2AF2	MATR3	-0.4	699843	-15.5	7928		0.416309901032134	81
chr5_138642444_138650372_+	chr5_138650362_138650406_+	chr5_138643932_138644016_+	U2AF2	MATR3	-0.4	699843	-15.5	7928		0.416309901032134	81
chr5_138642995_138650369_+	chr5_138650351_138650362_+	chr5_138643784_138644016_+	U2AF2	MATR3	-0.4	699868	-24.5	7374			72
chr5_138642995_138650369_+	chr5_138650362_138650406_+	chr5_138643784_138644016_+	U2AF2	MATR3	-0.4	699868	-24.5	7374			72
chr5_138642995_138650369_+	chr5_138650351_138650362_+	chr5_138643932_138644016_+	U2AF2	MATR3	-0.4	699868	-24.5	7374			72
chr5_138642995_138650369_+	chr5_138650362_138650406_+	chr5_138643932_138644016_+	U2AF2	MATR3	-0.4	699868	-24.5	7374			72
chr5_138644215_138651772_+	chr5_138651745_138651803_+	chr5_138651036_138651427_+	U2AF2	MATR3	-0.68	699882	-17.3	7557		1	68
chr5_138644215_138651772_+	chr5_138651745_138651803_+	chr5_138651386_138651427_+	U2AF2	MATR3	-0.58	699882	-17.3	7557		1	68
chr5_138650350_138652795_+	chr5_138650351_138650362_+	chr5_138651036_138651427_+	U2AF2	MATR3	-0.68	699905	-15.3	2445		0.0832893449673705	26
chr5_138650350_138652795_+	chr5_138650351_138650362_+	chr5_138651386_138651427_+	U2AF2	MATR3	-0.58	699905	-15.3	2445		0.0832893449673705	26
chr1_153580897_153585517_-	chr1_153585479_153585532_-	chr1_153581375_153581820_-	DDX3X	S100A16	-0.25	70475	-18.7	4620		1	17
chr5_175774600_175782753_-	chr5_175782747_175782791_-	chr5_175779692_175779751_-	SF3A3	KIAA1191	-0.37	719754	-19.5	8153		1	4
chr5_175774600_175782753_-	chr5_175782747_175782791_-	chr5_175779706_175779751_-	SF3A3	KIAA1191	-0.37	719754	-19.5	8153		1	4
chr5_175774600_175782753_-	chr5_175782747_175782791_-	chr5_175782574_175782752_-	SF3A3	KIAA1191	-0.33	719754	-19.5	8153		1	4
chr5_175775060_175782756_-	chr5_175782747_175782791_-	chr5_175779692_175779751_-	SF3A3	KIAA1191	-0.37	719756	-15.4	7696		1	5
chr5_175775060_175782756_-	chr5_175782747_175782791_-	chr5_175779706_175779751_-	SF3A3	KIAA1191	-0.37	719756	-15.4	7696		1	5
chr5_175775060_175782756_-	chr5_175782747_175782791_-	chr5_175782574_175782752_-	SF3A3	KIAA1191	-0.33	719756	-15.4	7696		1	5
chr5_175782753_175786574_-	chr5_175782747_175782791_-	chr5_175786465_175786570_-	SF3A3	KIAA1191	-0.36	719758	-15.5	3821		0.551657090592057	4
chr5_175782753_175786574_-	chr5_175782747_175782791_-	chr5_175786484_175786570_-	SF3A3	KIAA1191	-0.28	719758	-15.5	3821		0.551657090592057	4
chr5_175782753_175786574_-	chr5_175782747_175782791_-	chr5_175786528_175786570_-	SF3A3	KIAA1191	-0.37	719758	-15.5	3821		0.551657090592057	4
chr5_179041174_179048450_-	chr5_179048439_179048458_-	chr5_179043875_179043959_-	SF3B4	HNRNPH1	-0.18	721382	-17.4	7276		0.245321574053913	186
chr5_179041174_179048450_-	chr5_179048439_179048458_-	chr5_179043900_179043959_-	SF3B4	HNRNPH1	-0.18	721382	-17.4	7276		0.245321574053913	186
chr5_179041408_179044524_-	chr5_179044506_179044521_-	chr5_179042547_179042596_-	PRPF8	HNRNPH1	-0.19	721400	-18.5	3116		1	116
chr5_179041408_179044524_-	chr5_179044506_179044521_-	chr5_179042561_179042596_-	PRPF8	HNRNPH1	-0.29	721400	-18.5	3116		1	116
chr5_179041476_179048051_-	chr5_179048005_179048059_-	chr5_179046102_179046408_-	SF3A3	HNRNPH1	-0.27	721410	-18.5	6575		0.964698929566085	179
chr5_179041476_179048051_-	chr5_179048005_179048059_-	chr5_179046270_179046361_-	SF3A3	HNRNPH1	-0.24	721410	-18.5	6575		0.964698929566085	179
chr5_179041476_179048051_-	chr5_179048005_179048059_-	chr5_179046270_179046709_-	SF3A3	HNRNPH1	-0.25	721410	-18.5	6575		0.964698929566085	179
chr5_179041476_179048051_-	chr5_179048005_179048059_-	chr5_179046274_179046408_-	SF3A3	HNRNPH1	-0.27	721410	-18.5	6575		0.964698929566085	179
chr5_179041476_179048051_-	chr5_179048005_179048059_-	chr5_179046302_179046408_-	SF3A3	HNRNPH1	-0.27	721410	-18.5	6575		0.964698929566085	179
chr5_179041476_179048051_-	chr5_179048005_179048059_-	chr5_179046316_179046408_-	SF3A3	HNRNPH1	-0.27	721410	-18.5	6575		0.964698929566085	179
chr5_179041476_179048051_-	chr5_179048005_179048059_-	chr5_179043870_179043959_-	SF3A3	HNRNPH1	-0.1	721410	-18.5	6575		0.964698929566085	179
chr5_179041476_179048051_-	chr5_179048001_179048043_-	chr5_179043875_179043959_-	SF3B4	HNRNPH1	-0.18	721410	-18.5	6575		0.964698929566085	179
chr5_179041476_179048051_-	chr5_179048043_179048061_-	chr5_179043875_179043959_-	SF3B4	HNRNPH1	-0.18	721410	-18.5	6575		0.964698929566085	179
chr5_179041476_179048051_-	chr5_179048001_179048043_-	chr5_179043900_179043959_-	SF3B4	HNRNPH1	-0.18	721410	-18.5	6575		0.964698929566085	179
chr5_179041476_179048051_-	chr5_179048043_179048061_-	chr5_179043900_179043959_-	SF3B4	HNRNPH1	-0.18	721410	-18.5	6575		0.964698929566085	179
chr5_179041951_179043986_-	chr5_179043956_179043997_-	chr5_179043870_179043959_-	SF3A3	HNRNPH1	-0.1	721432	-15.8	2035	-2.135	0.587113628319674	105
chr5_179041951_179043986_-	chr5_179043961_179043989_-	chr5_179043875_179043959_-	SF3B4	HNRNPH1	-0.18	721432	-15.8	2035	-2.135	0.587113628319674	105
chr5_179041951_179043986_-	chr5_179043961_179043989_-	chr5_179043900_179043959_-	SF3B4	HNRNPH1	-0.18	721432	-15.8	2035	-2.135	0.587113628319674	105
chr5_179042065_179047878_-	chr5_179047849_179047899_-	chr5_179042547_179042596_-	PRPF8	HNRNPH1	-0.19	721436	-20.1	5813	-0.22	0.626152058284182	171
chr5_179042065_179047878_-	chr5_179047849_179047899_-	chr5_179042561_179042596_-	PRPF8	HNRNPH1	-0.29	721436	-20.1	5813	-0.22	0.626152058284182	171
chr5_179042135_179043977_-	chr5_179043956_179043997_-	chr5_179043870_179043959_-	SF3A3	HNRNPH1	-0.1	721445	-17.1	1842	-1.26	1	101
chr5_179042135_179043977_-	chr5_179043961_179043989_-	chr5_179043875_179043959_-	SF3B4	HNRNPH1	-0.18	721445	-17.1	1842	-1.26	1	101
chr5_179042135_179043977_-	chr5_179043961_179043989_-	chr5_179043900_179043959_-	SF3B4	HNRNPH1	-0.18	721445	-17.1	1842	-1.26	1	101
chr5_179042432_179048452_-	chr5_179048439_179048458_-	chr5_179043875_179043959_-	SF3B4	HNRNPH1	-0.18	721466	-16.5	6020	0.415	1	171
chr5_179042432_179048452_-	chr5_179048439_179048458_-	chr5_179043900_179043959_-	SF3B4	HNRNPH1	-0.18	721466	-16.5	6020	0.415	1	171
chr5_179043270_179045696_-	chr5_179043256_179043283_-	chr5_179043875_179043959_-	SF3B4	HNRNPH1	-0.18	721488	-20.5	2426	1.668	0.712993346148253	114
chr5_179043270_179045696_-	chr5_179043256_179043283_-	chr5_179043900_179043959_-	SF3B4	HNRNPH1	-0.18	721488	-20.5	2426	1.668	0.712993346148253	114
chr5_179043279_179046466_-	chr5_179043256_179043283_-	chr5_179043875_179043959_-	SF3B4	HNRNPH1	-0.18	721489	-24.2	3187	-0.113	1	147
chr5_179043279_179046466_-	chr5_179043256_179043283_-	chr5_179043900_179043959_-	SF3B4	HNRNPH1	-0.18	721489	-24.2	3187	-0.113	1	147
chr5_179043280_179044030_-	chr5_179043256_179043283_-	chr5_179043875_179043959_-	SF3B4	HNRNPH1	-0.18	721490	-17.3	750	0.321	0.553820987599276	92
chr5_179043280_179044030_-	chr5_179043256_179043283_-	chr5_179043900_179043959_-	SF3B4	HNRNPH1	-0.18	721490	-17.3	750	0.321	0.553820987599276	92
chr5_179043962_179050438_-	chr5_179043956_179043997_-	chr5_179046102_179046408_-	SF3A3	HNRNPH1	-0.27	721491	-18.6	6476		1	163
chr5_179043962_179050438_-	chr5_179043956_179043997_-	chr5_179046270_179046361_-	SF3A3	HNRNPH1	-0.24	721491	-18.6	6476		1	163
chr5_179043962_179050438_-	chr5_179043956_179043997_-	chr5_179046270_179046709_-	SF3A3	HNRNPH1	-0.25	721491	-18.6	6476		1	163
chr5_179043962_179050438_-	chr5_179043956_179043997_-	chr5_179046274_179046408_-	SF3A3	HNRNPH1	-0.27	721491	-18.6	6476		1	163
chr5_179043962_179050438_-	chr5_179043956_179043997_-	chr5_179046302_179046408_-	SF3A3	HNRNPH1	-0.27	721491	-18.6	6476		1	163
chr5_179043962_179050438_-	chr5_179043956_179043997_-	chr5_179046316_179046408_-	SF3A3	HNRNPH1	-0.27	721491	-18.6	6476		1	163
chr5_179044988_179048047_-	chr5_179048005_179048059_-	chr5_179046102_179046408_-	SF3A3	HNRNPH1	-0.27	721499	-18.5	3059		1	147
chr5_179044988_179048047_-	chr5_179048005_179048059_-	chr5_179046270_179046361_-	SF3A3	HNRNPH1	-0.24	721499	-18.5	3059		1	147
chr5_179044988_179048047_-	chr5_179048005_179048059_-	chr5_179046270_179046709_-	SF3A3	HNRNPH1	-0.25	721499	-18.5	3059		1	147
chr5_179044988_179048047_-	chr5_179048005_179048059_-	chr5_179046274_179046408_-	SF3A3	HNRNPH1	-0.27	721499	-18.5	3059		1	147
chr5_179044988_179048047_-	chr5_179048005_179048059_-	chr5_179046302_179046408_-	SF3A3	HNRNPH1	-0.27	721499	-18.5	3059		1	147
chr5_179044988_179048047_-	chr5_179048005_179048059_-	chr5_179046316_179046408_-	SF3A3	HNRNPH1	-0.27	721499	-18.5	3059		1	147
chr5_179045700_179048403_-	chr5_179048368_179048409_-	chr5_179046102_179046408_-	SF3A3	HNRNPH1	-0.27	721520	-15.9	2703	-1.479	1	135
chr5_179045700_179048403_-	chr5_179048368_179048409_-	chr5_179046270_179046361_-	SF3A3	HNRNPH1	-0.24	721520	-15.9	2703	-1.479	1	135
chr5_179045700_179048403_-	chr5_179048368_179048409_-	chr5_179046270_179046709_-	SF3A3	HNRNPH1	-0.25	721520	-15.9	2703	-1.479	1	135
chr5_179045700_179048403_-	chr5_179048368_179048409_-	chr5_179046274_179046408_-	SF3A3	HNRNPH1	-0.27	721520	-15.9	2703	-1.479	1	135
chr5_179045700_179048403_-	chr5_179048368_179048409_-	chr5_179046302_179046408_-	SF3A3	HNRNPH1	-0.27	721520	-15.9	2703	-1.479	1	135
chr5_179045700_179048403_-	chr5_179048368_179048409_-	chr5_179046316_179046408_-	SF3A3	HNRNPH1	-0.27	721520	-15.9	2703	-1.479	1	135
chr6_4055785_4065026_+	chr6_4065010_4065089_+	chr6_4062791_4062867_+	U2AF2	PRPF4B	-0.51	722575	-17.7	9241		1	111
chr6_4056836_4063362_+	chr6_4063291_4063355_+	chr6_4062791_4062867_+	U2AF2	PRPF4B	-0.51	722594	-26.6	6526		1	110
chr6_4056843_4065079_+	chr6_4065010_4065089_+	chr6_4062791_4062867_+	U2AF2	PRPF4B	-0.51	722597	-18.3	8236		0.338372167582979	110
chr6_4056857_4063295_+	chr6_4063291_4063355_+	chr6_4062791_4062867_+	U2AF2	PRPF4B	-0.51	722599	-15	6438		1	110
chr6_4060861_4063305_+	chr6_4063291_4063355_+	chr6_4062791_4062867_+	U2AF2	PRPF4B	-0.51	722626	-15.6	2444		1	110
chr6_4060901_4065054_+	chr6_4065010_4065089_+	chr6_4062791_4062867_+	U2AF2	PRPF4B	-0.51	722632	-15.6	4153		1	110
chr6_4061003_4063360_+	chr6_4063291_4063355_+	chr6_4062791_4062867_+	U2AF2	PRPF4B	-0.51	722641	-16.6	2357		0.359644023522681	110
chr6_4061279_4062912_+	chr6_4061236_4061335_+	chr6_4062791_4062867_+	U2AF2	PRPF4B	-0.51	722680	-16.4	1633		0.498701778242197	104
chr6_4061312_4063324_+	chr6_4061236_4061335_+	chr6_4062791_4062867_+	U2AF2	PRPF4B	-0.51	722684	-19.8	2012		1	104
chr6_4061312_4063324_+	chr6_4063291_4063355_+	chr6_4062791_4062867_+	U2AF2	PRPF4B	-0.51	722684	-19.8	2012		1	104
chr6_4061430_4063296_+	chr6_4063291_4063355_+	chr6_4062791_4062867_+	U2AF2	PRPF4B	-0.51	722696	-16.4	1866		0.356536287750505	98
chr6_4061447_4063359_+	chr6_4063291_4063355_+	chr6_4062791_4062867_+	U2AF2	PRPF4B	-0.51	722700	-18.3	1912		1	98
chr6_4061492_4063356_+	chr6_4063291_4063355_+	chr6_4062791_4062867_+	U2AF2	PRPF4B	-0.51	722701	-16	1864		0.354539768845793	96
chr6_4061584_4063363_+	chr6_4063291_4063355_+	chr6_4062791_4062867_+	U2AF2	PRPF4B	-0.51	722704	-18.7	1779		0.429045778185035	89
chr6_4061851_4065087_+	chr6_4065010_4065089_+	chr6_4062791_4062867_+	U2AF2	PRPF4B	-0.51	722715	-19.1	3236		0.439677163245206	84
chr6_4061897_4065086_+	chr6_4065010_4065089_+	chr6_4062791_4062867_+	U2AF2	PRPF4B	-0.51	722722	-16.7	3189		0.515073845066375	81
chr6_4061917_4063315_+	chr6_4063291_4063355_+	chr6_4062791_4062867_+	U2AF2	PRPF4B	-0.51	722727	-16.2	1398		0.911217826065596	80
chr6_4061943_4065043_+	chr6_4065010_4065089_+	chr6_4062791_4062867_+	U2AF2	PRPF4B	-0.51	722728	-15.9	3100		1	75
chr6_4062006_4063309_+	chr6_4063291_4063355_+	chr6_4062791_4062867_+	U2AF2	PRPF4B	-0.51	722730	-18.1	1303		1	74
chr6_4062060_4063313_+	chr6_4063291_4063355_+	chr6_4062791_4062867_+	U2AF2	PRPF4B	-0.51	722733	-15.3	1253		0.801175923165535	71
chr6_4062160_4063350_+	chr6_4063291_4063355_+	chr6_4062791_4062867_+	U2AF2	PRPF4B	-0.51	722736	-16.9	1190		0.679094861119729	62
chr6_4062404_4065087_+	chr6_4062416_4062471_+	chr6_4062791_4062867_+	U2AF2	PRPF4B	-0.51	722738	-16.4	2683		1	54
chr6_4062404_4065087_+	chr6_4065010_4065089_+	chr6_4062791_4062867_+	U2AF2	PRPF4B	-0.51	722738	-16.4	2683		1	54
chr6_4062433_4062884_+	chr6_4062416_4062471_+	chr6_4062791_4062867_+	U2AF2	PRPF4B	-0.51	722740	-15.6	451		0.7117102785385	51
chr6_4062452_4063298_+	chr6_4062416_4062471_+	chr6_4062791_4062867_+	U2AF2	PRPF4B	-0.51	722742	-18.2	846		0.456662286583451	52
chr6_4062452_4063298_+	chr6_4063291_4063355_+	chr6_4062791_4062867_+	U2AF2	PRPF4B	-0.51	722742	-18.2	846		0.456662286583451	52
chr6_4062461_4062881_+	chr6_4062416_4062471_+	chr6_4062791_4062867_+	U2AF2	PRPF4B	-0.51	722743	-16.4	420		0.544361240797544	51
chr6_4062461_4063364_+	chr6_4062416_4062471_+	chr6_4062791_4062867_+	U2AF2	PRPF4B	-0.51	722744	-16.7	903		0.512114441243347	52
chr6_4062466_4063490_+	chr6_4062416_4062471_+	chr6_4062791_4062867_+	U2AF2	PRPF4B	-0.51	722745	-16.4	1024		0.512488907644168	52
chr6_31607228_31612192_-	chr6_31612183_31612229_-	chr6_31612084_31612191_-	EFTUD2	BAG6	-0.16	728121	-18.9	4964		0.379932906786314	30
chr6_31607484_31612192_-	chr6_31612183_31612229_-	chr6_31612084_31612191_-	EFTUD2	BAG6	-0.16	728126	-20.4	4708		1	29
chr6_31612053_31619738_-	chr6_31611998_31612072_-	chr6_31612084_31612191_-	EFTUD2	BAG6	-0.16	728136	-16.7	7685		1	45
chr6_31612054_31616981_-	chr6_31611998_31612072_-	chr6_31612084_31612191_-	EFTUD2	BAG6	-0.16	728137	-16.3	4927		0.310308310342229	40
chr6_31612054_31619775_-	chr6_31611998_31612072_-	chr6_31612084_31612191_-	EFTUD2	BAG6	-0.16	728138	-24.6	7721		0.353475276123439	46
chr6_31612057_31619758_-	chr6_31611998_31612072_-	chr6_31612084_31612191_-	EFTUD2	BAG6	-0.16	728139	-17.4	7701		0.564171990107865	46
chr6_31612057_31620251_-	chr6_31611998_31612072_-	chr6_31612084_31612191_-	EFTUD2	BAG6	-0.16	728140	-17.9	8194		1	51
chr6_31847643_31857383_-	chr6_31857380_31857409_-	chr6_31856746_31856847_-	PRPF8	EHMT2	-0.48	728248	-17.3	9740		1	18
chr6_31855809_31865106_-	chr6_31865022_31865122_-	chr6_31856746_31856847_-	PRPF8	EHMT2	-0.48	728251	-17.1	9297		0.666528709864787	24
chr6_31856043_31865109_-	chr6_31865022_31865122_-	chr6_31856746_31856847_-	PRPF8	EHMT2	-0.48	728252	-21.7	9066		1	23
chr6_43012960_43021387_-	chr6_43021380_43021415_-	chr6_43015685_43015727_-	DDX3X	CUL7	0.27	733957	-16.5	8427		0.358021982828931	2
chr6_43740595_43750084_+	chr6_43750056_43750151_+	chr6_43749693_43749789_+	HNRNPM	VEGFA	0.23	735490	-17.8	9489		0.752644234119476	313
chr6_43740595_43750084_+	chr6_43750056_43750151_+	chr6_43749693_43749824_+	HNRNPM	VEGFA	0.2	735490	-17.8	9489		0.752644234119476	313
chr6_43740595_43750084_+	chr6_43750056_43750151_+	chr6_43749748_43749824_+	HNRNPM	VEGFA	0.22	735490	-17.8	9489		0.752644234119476	313
chr6_43744332_43750077_+	chr6_43750056_43750151_+	chr6_43749693_43749789_+	HNRNPM	VEGFA	0.23	735575	-21.9	5745		1	201
